Fenology	Rmax	M	Gamma	GenTime	MutRate	alpha	P	Kpftfactor	randomTrend	islandSide	Growth	Mrecruit	Germ	Mseed	Annual	Mass	Lineage	MotherspID	optimalAltitude	MassSeedling	MassSeed	KpftfactorSeedling	generalist	verticalgeneralist	speciesType	yearOfSpec
14300	6.10572	0.2137	-0.537	0.829	4.07048e-014	0.03901	0.9	0.000288371	0.31	3	0.214864	0.214864	0.348734	0.348734	0	490	902	0	2	98	0.0474763	7.20927e-005	2	5	0	0
29432	6.79202	0.237721	-0.675	0.293	4.52801e-014	0.04201	0.76	0.00021707	0.62	3	0.239015	0.239015	0.367812	0.367812	1	320	903	0	2	64	0.0383667	5.42675e-005	2	4	0	0
1210	0.377279	0.0132048	-0.522	0.411	2.51519e-015	0.03201	0.57	0.897293	0.18	1	0.0132766	0.0132766	0.177831	0.177831	0	8.7e+006	904	0	6	1.74e+006	0.181741	0.224323	4	3	0	0
1970	5.57619	0.195167	-0.437	0.379	3.71746e-014	0.02901	0.84	0.0002348	0.03	1	0.196229	0.196229	0.306449	0.306449	0	360	905	0	4	72	0.040694	5.87e-005	2	3	0	0
99	5.25943	0.18408	-0.548	0.975	3.50629e-014	0.02001	0.46	0.000429269	0.96	1	0.185082	0.185082	0.323665	0.323665	1	890	906	0	2	178	0.0639844	0.000107317	3	6	0	0
30640	0.594499	0.0208075	-0.091	0.995	3.96333e-015	0.01601	0.82	0.805322	0.94	1	0.0209208	0.0209208	0.322716	0.322716	0	7.6e+006	907	0	1	1.52e+006	0.0902501	0.201331	1	4	0	0
2038	0.719328	0.0251765	-0.214	0.429	4.79552e-015	0.04201	0.9	0.196098	0.86	3	0.0253136	0.0253136	0.0701703	0.0701703	0	1.3e+006	908	0	4	260000	14.803	0.0490245	3	1	0	0
30855	0.449026	0.0157159	-0.277	0.243	2.9935e-015	0.03701	0.81	0.675434	0.02	3	0.0158015	0.0158015	0.0628762	0.0628762	0	6.1e+006	909	0	5	1.22e+006	16.3598	0.168858	1	4	0	0
24363	1.7245	0.0603575	783	0.955	1.14967e-014	0.01901	0.82	0.00839463	0.32	1	0.0606861	0.0606861	0.353796	0.353796	0	77000	910	0	2	15400	0.0448169	0.00209866	3	3	0	0
11665	1.23816	0.0433356	-0.575	0.951	8.2544e-015	0.04801	0.89	0.00824864	0.03	1	0.0435715	0.0435715	0.234119	0.234119	0	75000	911	0	6	15000	0.0604965	0.00206216	3	3	0	0
11761	0.665245	0.0232836	-0.707	0.319	4.43497e-015	0.02401	0.99	0.146121	0.9	1	0.0234103	0.0234103	0.258742	0.258742	0	900000	912	0	6	180000	0.040552	0.0365303	1	4	0	0
3322	6.86068	0.240124	-0.99	0.511	4.57379e-014	0.04501	0.76	0.000169093	0.27	2	0.241431	0.241431	0.35453	0.35453	1	220	913	0	3	44	0.0318119	4.22732e-005	3	7	0	0
11596	0.401713	0.01406	311	0.444	2.67809e-015	0.03101	0.96	0.557586	0.93	4	0.0141365	0.0141365	0.204365	0.204365	0	4.8e+006	914	0	7	960000	0.0738906	0.139397	4	4	0	0
6930	6.8154	0.238539	-0.526	0.268	4.5436e-014	0.00101	0.63	0.000268406	0.71	1	0.239838	0.239838	0.384066	0.384066	1	440	915	0	1	88	0.0449889	6.71015e-005	2	5	0	0
21271	1.8042	0.0631468	-0.246	0.676	1.2028e-014	0.02701	0.71	0.00595472	0	2	0.0634906	0.0634906	0.181807	0.181807	0	46000	916	0	3	9200	0.46	0.00148868	1	7	0	0
23262	0.556475	0.0194766	-0.572	0.403	3.70984e-015	0.02401	0.9	0.995009	0.76	2	0.0195827	0.0195827	0.200692	0.200692	0	9.9e+006	917	0	1	1.98e+006	0.603403	0.248752	2	5	0	0
16441	1.62005	0.0567017	412	0.299	1.08003e-014	0.04201	0.47	0.00505706	0.34	1	0.0570104	0.0570104	0.158325	0.158325	0	36000	918	0	5	7200	0.40694	0.00126426	2	3	0	0
20189	2.43966	0.0853881	-0.133	0.439	1.62644e-014	0.00501	0.81	0.0016975	0.31	2	0.0858529	0.0858529	0.19429	0.19429	0	7000	919	0	5	1400	0.179444	0.000424374	2	2	0	0
21430	11.4857	0.401998	-0.819	0.637	7.6571e-014	1e-005	0.9	3.41927e-005	0.8	4	0.404186	0.404186	0.439812	0.439812	1	20	920	0	4	4	0.00959166	8.54817e-006	3	1	0	0
19981	7.93053	0.277568	521	0.67	5.28702e-014	0.01401	0.71	0.000179191	0.37	4	0.27908	0.27908	0.414297	0.414297	1	240	921	0	1	48	0.0332265	4.47977e-005	3	2	0	0
10964	5.20732	0.182256	-0.482	0.522	3.47154e-014	0.04901	0.63	0.000142391	0.54	2	0.183248	0.183248	0.260557	0.260557	0	170	922	0	7	34	0.0279643	3.55979e-005	1	5	0	0
22727	0.373063	0.0130572	-0.511	0.258	2.48709e-015	0.01301	0.86	0.930148	0.43	2	0.0131283	0.0131283	0.234119	0.234119	0	9.1e+006	923	0	6	1.82e+006	0.0604965	0.232537	3	5	0	0
1446	5.27431	0.184601	580	0.375	3.51621e-014	0.00901	0.7	0.000426048	0.94	1	0.185606	0.185606	0.324122	0.324122	0	880	924	0	2	176	0.0636239	0.000106512	2	6	0	0
10894	1.82049	0.0637171	-0.254	0.323	1.21366e-014	0.02001	0.5	0.00726566	0.18	3	0.064064	0.064064	0.0714303	0.0714303	0	62000	925	0	2	12400	26.9728	0.00181641	4	4	0	0
114	6.93679	0.242788	-0.313	0.201	4.62453e-014	0.04501	0.79	0.000256064	0.58	2	0.24411	0.24411	0.387471	0.387471	1	410	926	0	1	82	0.0434281	6.4016e-005	1	5	0	0
14212	5.73391	0.200687	-0.307	0.904	3.82261e-014	0.01101	0.47	0.000340963	0.46	3	0.201779	0.201779	0.337949	0.337949	1	630	927	0	2	126	0.0538331	8.52407e-005	4	3	0	0
9168	0.498986	0.0174645	-0.773	0.467	3.32658e-015	0.04501	0.66	0.481911	0.39	2	0.0175596	0.0175596	0.274834	0.274834	0	4e+006	928	0	5	800000	0.0448169	0.120478	3	5	0	0
6920	1.41024	0.0493583	-0.339	0.383	9.40159e-015	0.01301	0.92	0.00917611	0.96	3	0.049627	0.049627	0.0775502	0.0775502	0	88000	929	0	4	17600	9.92275	0.00229403	3	5	0	0
31752	4.73457	0.16571	-0.536	0.848	3.15638e-014	0.02001	0.67	0.00045462	0.29	1	0.166612	0.166612	0.294516	0.294516	0	970	930	0	3	194	0.0667982	0.000113655	3	5	0	0
88	6.3606	0.222621	-0.352	0.802	4.2404e-014	0.01001	0.56	0.000322677	0.75	4	0.223833	0.223833	0.37103	0.37103	0	580	931	0	1	116	0.0516527	8.06692e-005	1	5	0	0
12547	7.08672	0.248035	671	0.918	4.72448e-014	0.01101	0.64	0.000193827	0.81	1	0.249385	0.249385	0.375706	0.375706	0	270	932	0	2	54	0.035242	4.84567e-005	4	4	0	0
27626	4.3193	0.151175	-0.572	0.749	2.87953e-014	0.01201	0.58	0.000463945	0.14	4	0.151998	0.151998	0.269709	0.269709	0	1000	933	0	4	200	0.0678233	0.000115986	3	1	0	0
2317	2.59298	0.0907545	-0.246	0.546	1.72866e-014	0.03401	0.82	0.00353068	0.99	1	0.0912485	0.0912485	0.236897	0.236897	0	21000	934	0	1	4200	0.310805	0.000882669	3	7	0	0
15356	6.24168	0.218459	-0.842	0.864	4.16112e-014	0.01601	0.99	0.000422815	0.88	2	0.219648	0.219648	0.383023	0.383023	1	870	935	0	0	174	0.0632614	0.000105704	1	3	0	0
184	8.01483	0.280519	-0.186	0.926	5.34322e-014	0.01201	0.98	0.00021707	0.89	1	0.282046	0.282046	0.434031	0.434031	0	320	936	0	0	64	0.0383667	5.42675e-005	1	3	0	0
20109	0.520732	0.0182256	-0.908	0.786	3.47154e-015	0.03801	0.95	0.24304	0.53	4	0.0183248	0.0183248	0.130309	0.130309	0	1.7e+006	937	0	7	340000	0.447012	0.06076	2	1	0	0
14116	5.90651	0.206728	100	0.413	3.93768e-014	0.01601	0.95	0.000393131	0.49	4	0.207853	0.207853	0.357541	0.357541	1	780	938	0	1	156	0.0598999	9.82827e-005	2	6	0	0
593	0.499976	0.0174992	490	0.895	3.33318e-015	0.01201	0.63	0.822232	0.36	4	0.0175944	0.0175944	0.132305	0.132305	0	7.8e+006	939	0	3	1.56e+006	1.64022	0.205558	1	2	0	0
4343	0.506226	0.0177179	-0.143	0.579	3.37484e-015	0.04101	0.97	0.603587	0.27	2	0.0178144	0.0178144	0.365375	0.365375	0	5.3e+006	940	0	4	1.06e+006	0.0201375	0.150897	2	4	0	0
14976	0.493937	0.0172878	-0.435	0.399	3.29291e-015	0.01501	0.62	0.287802	0.72	3	0.0173819	0.0173819	0.0830886	0.0830886	0	2.1e+006	941	0	7	420000	2.70426	0.0719506	2	2	0	0
8490	1.5588	0.0545581	-0.375	0.662	1.0392e-014	0.02801	0.65	0.00560434	0.52	3	0.0548551	0.0548551	0.155303	0.155303	0	42000	942	0	5	8400	0.439545	0.00140109	1	2	0	0
9063	1.81232	0.0634311	-0.424	0.201	1.20821e-014	0.00101	0.93	0.00917611	0.88	4	0.0637764	0.0637764	0.330886	0.330886	0	88000	943	0	1	17600	0.0816617	0.00229403	1	5	0	0
9992	0.467308	0.0163558	-0.098	0.254	3.11538e-015	0.02801	0.54	0.594459	0.8	2	0.0164448	0.0164448	0.120442	0.120442	0	5.2e+006	944	0	5	1.04e+006	1.2151	0.148615	3	3	0	0
3969	0.635419	0.0222397	-0.104	0.789	4.23613e-015	1e-005	0.51	0.847436	0.76	3	0.0223607	0.0223607	0.132194	0.132194	0	8.1e+006	945	0	0	1.62e+006	4.45858	0.211859	2	7	0	0
24184	1.47738	0.0517083	-0.381	0.893	9.84919e-015	0.04401	0.72	0.00515027	0.19	2	0.0519898	0.0519898	0.144877	0.144877	0	37000	946	0	6	7400	0.412553	0.00128757	1	7	0	0
23973	1.42673	0.0499357	-0.94	0.769	9.51157e-015	0.04601	0.72	0.00889593	0.34	4	0.0502076	0.0502076	0.0756354	0.0756354	0	84000	947	0	4	16800	10.9663	0.00222398	4	5	0	0
26042	6.10591	0.213707	773	0.746	4.07061e-014	0.01701	0.45	0.00044835	0.22	1	0.21487	0.21487	0.378834	0.378834	1	950	948	0	0	190	0.066106	0.000112088	4	4	0	0
17843	7.48806	0.262082	-0.857	0.941	4.99204e-014	0.03101	0.94	0.00026021	0.62	4	0.263509	0.263509	0.419525	0.419525	0	420	949	0	0	84	0.0439545	6.50526e-005	1	6	0	0
3055	2.65868	0.0930539	60	0.74	1.77245e-014	0.02401	0.64	0.00330281	0.36	1	0.0935605	0.0935605	0.23988	0.23988	0	19000	950	0	1	3800	0.295635	0.000825703	2	6	0	0
25925	0.645886	0.022606	601	0.583	4.3059e-015	0.03201	0.78	0.276785	0.35	4	0.0227291	0.0227291	0.121623	0.121623	0	2e+006	951	0	4	400000	1.64022	0.0691963	1	5	0	0
31447	0.501559	0.0175546	-0.442	0.986	3.34373e-015	0.01901	0.61	0.62174	0.35	2	0.0176501	0.0176501	0.156167	0.156167	0	5.5e+006	952	0	4	1.1e+006	0.603403	0.155435	2	3	0	0
7410	3.93754	0.137814	-0.713	0.484	2.62503e-014	1e-005	0.46	0.000300023	0.84	2	0.138564	0.138564	0.226573	0.226573	0	520	953	0	7	104	0.0489081	7.50057e-005	4	3	0	0
17280	2.73365	0.0956777	-0.964	0.734	1.82243e-014	0.03401	0.86	0.00306679	0.16	1	0.0961986	0.0961986	0.243238	0.243238	0	17000	954	0	1	3400	0.279643	0.000766697	1	3	0	0
9300	3.73836	0.130843	-0.369	0.795	2.49224e-014	0.03501	0.69	0.000344561	0.97	4	0.131555	0.131555	0.220768	0.220768	1	640	955	0	7	128	0.0542586	8.61403e-005	3	3	0	0
10328	0.694094	0.0242933	-0.68	0.271	4.62729e-015	0.00301	0.88	0.287802	0.7	1	0.0244255	0.0244255	0.0955938	0.0955938	0	2.1e+006	956	0	3	420000	6.01845	0.0719506	1	2	0	0
15585	0.643515	0.022523	-0.067	0.961	4.2901e-015	0.04601	0.91	0.813788	0.76	3	0.0226457	0.0226457	0.174037	0.174037	0	7.7e+006	957	0	0	1.54e+006	1.48413	0.203447	4	4	0	0
30827	5.73391	0.200687	277	0.688	3.82261e-014	0.01601	0.87	0.000340963	0.31	4	0.201779	0.201779	0.337949	0.337949	0	630	958	0	2	126	0.0538331	8.52407e-005	1	6	0	0
13339	1.10121	0.0385425	-0.199	0.801	7.34142e-015	0.03401	0.84	0.00896638	0.2	1	0.0387523	0.0387523	0.140458	0.140458	0	85000	959	0	7	17000	0.331155	0.0022416	1	7	0	0
21127	0.71539	0.0250386	306	0.916	4.76927e-015	0.02901	0.9	0.341427	0.28	2	0.025175	0.025175	0.275537	0.275537	0	2.6e+006	960	0	2	520000	0.121825	0.0853567	4	4	0	0
7336	3.38685	0.11854	-0.174	0.303	2.2579e-014	0.02801	0.67	0.00044835	0.74	4	0.119185	0.119185	0.210133	0.210133	1	950	961	0	7	190	0.066106	0.000112088	3	4	0	0
3521	0.852191	0.0298267	-0.691	0.453	5.68127e-015	0.01001	0.73	0.254412	0.74	2	0.029989	0.029989	0.493623	0.493623	0	1.8e+006	962	0	1	360000	0.0164872	0.0636029	4	6	0	0
31832	2.82054	0.0987188	-0.647	0.507	1.88036e-014	0.00201	0.84	0.0028213	0.54	4	0.0992563	0.0992563	0.247074	0.247074	0	15000	963	0	1	3000	0.262679	0.000705325	1	4	0	0
18358	0.405188	0.0141816	67	0.366	2.70125e-015	0.02901	0.47	0.938316	0.61	2	0.0142588	0.0142588	0.126617	0.126617	0	9.2e+006	964	0	5	1.84e+006	0.994843	0.234579	1	4	0	0
22721	0.503866	0.0176353	-0.99	0.592	3.3591e-015	0.02601	0.74	0.61268	0.82	1	0.0177313	0.0177313	0.227221	0.227221	0	5.4e+006	965	0	4	1.08e+006	0.134637	0.15317	4	5	0	0
30105	0.968913	0.033912	-0.357	0.211	6.45942e-015	0.02801	0.42	0.0438675	0.67	2	0.0340966	0.0340966	0.102599	0.102599	0	200000	966	0	6	40000	1.64022	0.0109669	3	6	0	0
31906	0.47719	0.0167016	-0.727	0.996	3.18126e-015	0.00601	0.59	0.954599	0.01	4	0.0167926	0.0167926	0.202372	0.202372	0	9.4e+006	967	0	3	1.88e+006	0.299641	0.23865	3	3	0	0
15322	0.397634	0.0139172	633	0.956	2.65089e-015	0.04701	0.57	0.576096	0.64	3	0.013993	0.013993	0.0647095	0.0647095	0	5e+006	968	0	7	1e+006	7.35095	0.144024	1	2	0	0
21024	1.8072	0.0632522	-0.893	0.357	1.2048e-014	0.01401	0.71	0.00924549	0.43	1	0.0635965	0.0635965	0.446649	0.446649	0	89000	969	0	1	17800	0.024596	0.00231137	2	6	0	0
23168	1.53313	0.0536594	-0.193	0.937	1.02208e-014	0.02701	0.68	0.00734357	0.44	4	0.0539515	0.0539515	0.435252	0.435252	0	63000	970	0	4	12600	0.01	0.00183589	4	4	0	0
19400	6.00515	0.21018	-0.808	0.586	4.00344e-014	0.02101	0.64	0.000376147	0.13	1	0.211325	0.211325	0.360514	0.360514	1	730	971	0	1	146	0.0579483	9.40368e-005	1	6	0	0
23880	0.550132	0.0192546	328	0.609	3.66755e-015	1e-005	0.56	0.462536	0.23	1	0.0193595	0.0193595	0.121623	0.121623	0	3.8e+006	972	0	4	760000	1.64022	0.115634	1	2	0	0
29953	0.576408	0.0201743	-0.667	0.284	3.84272e-015	0.01001	0.71	0.889033	0.65	2	0.0202841	0.0202841	0.0857789	0.0857789	0	8.6e+006	973	0	1	1.72e+006	18.0804	0.222258	4	6	0	0
12765	1.81414	0.0634948	-0.606	0.624	1.20942e-014	0.03401	0.5	0.00586811	0.85	3	0.0638404	0.0638404	0.182307	0.182307	0	45000	974	0	3	9000	0.454973	0.00146703	4	4	0	0
9722	3.34369	0.117029	-0.88	0.542	2.22913e-014	0.03701	0.74	0.000463945	0.89	4	0.117666	0.117666	0.20879	0.20879	0	1000	975	0	7	200	0.0678233	0.000115986	2	6	0	0
21434	4.60801	0.16128	-0.355	0.946	3.072e-014	0.02101	0.77	0.000311453	0.32	3	0.162158	0.162158	0.267018	0.267018	0	550	976	0	5	110	0.0502991	7.78632e-005	4	5	0	0
11517	0.671306	0.0234957	-0.392	0.621	4.47537e-015	0.00801	0.57	0.320249	0.13	4	0.0236236	0.0236236	0.202372	0.202372	0	2.4e+006	977	0	3	480000	0.299641	0.0800623	1	2	0	0
20053	1.24656	0.0436294	-0.05	0.663	8.31037e-015	0.00501	0.91	0.00810135	0.04	1	0.043867	0.043867	0.0905436	0.0905436	0	73000	978	0	6	14600	2.70426	0.00202534	3	6	0	0
6360	1.3038	0.0456329	-0.414	0.72	8.69198e-015	0.02201	0.89	0.00718733	0.85	3	0.0458813	0.0458813	0.246123	0.246123	0	61000	979	0	6	12200	0.0495303	0.00179683	2	5	0	0
11258	8.40749	0.294262	95	0.265	5.60499e-014	0.03801	0.6	0.00015335	0.9	3	0.295864	0.295864	0.426573	0.426573	1	190	980	0	1	38	0.0295635	3.83375e-005	2	3	0	0
3430	1.36229	0.0476803	-0.071	0.474	9.08195e-015	0.02901	0.47	0.00802721	0.53	3	0.0479398	0.0479398	0.281792	0.281792	0	72000	981	0	5	14400	0.040552	0.0020068	1	2	0	0
31537	4.41028	0.15436	-0.756	0.524	2.94019e-014	0.02901	0.4	0.000438862	0.31	4	0.1552	0.1552	0.272535	0.272535	0	920	982	0	4	184	0.0650538	0.000109715	1	2	0	0
26760	1.29099	0.0451847	-0.598	0.754	8.60661e-015	0.03101	0.82	0.00586811	0.97	2	0.0454307	0.0454307	0.129735	0.129735	0	45000	983	0	7	9000	0.454973	0.00146703	4	2	0	0
20586	1.19306	0.0417571	34	0.684	7.95374e-015	0.03001	0.63	0.00910647	1	2	0.0419844	0.0419844	0.0577331	0.0577331	0	87000	984	0	6	17400	16.3598	0.00227662	2	3	0	0
31900	0.452616	0.0158416	424	0.673	3.01744e-015	0.01801	0.6	0.501093	0.03	1	0.0159278	0.0159278	0.125315	0.125315	0	4.2e+006	985	0	6	840000	0.736998	0.125273	1	6	0	0
20709	1.60899	0.0563146	534	0.525	1.07266e-014	0.02801	0.43	0.00515027	0.92	4	0.0566212	0.0566212	0.157783	0.157783	0	37000	986	0	5	7400	0.412553	0.00128757	3	4	0	0
29976	1.83902	0.0643655	-0.373	0.587	1.22601e-014	0.03401	0.91	0.00882519	0.56	3	0.0647159	0.0647159	0.112931	0.112931	0	83000	987	0	1	16600	6.01845	0.0022063	4	3	0	0
24181	3.71204	0.129921	-0.758	0.598	2.47469e-014	0.02801	0.82	0.00135644	0.61	3	0.130629	0.130629	0.283443	0.283443	0	5000	988	0	1	1000	0.151658	0.00033911	2	3	0	0
30992	1.57793	0.0552277	-0.296	0.526	1.05196e-014	0.00401	0.59	0.005425	0.03	3	0.0555283	0.0555283	0.156253	0.156253	0	40000	989	0	5	8000	0.428952	0.00135625	3	5	0	0
20094	0.579426	0.0202799	379	0.847	3.86284e-015	0.03601	0.53	0.298715	0.61	1	0.0203903	0.0203903	0.24868	0.24868	0	2.2e+006	990	0	5	440000	0.0668589	0.0746788	1	3	0	0
6355	0.583313	0.0204159	-0.015	0.627	3.88875e-015	0.03101	0.39	0.855795	0.42	1	0.0205271	0.0205271	0.545538	0.545538	0	8.2e+006	991	0	1	1.64e+006	0.0110517	0.213949	3	1	0	0
28059	8.21452	0.287508	-0.216	0.378	5.47634e-014	0.03701	0.42	0.000203283	0.15	4	0.289073	0.289073	0.439405	0.439405	0	290	992	0	0	58	0.036524	5.08208e-005	1	2	0	0
29911	0.43384	0.0151844	-0.109	0.676	2.89226e-015	0.00801	0.76	0.754045	0.51	1	0.015267	0.015267	0.136479	0.136479	0	7e+006	993	0	5	1.4e+006	0.736998	0.188511	2	1	0	0
22349	7.08672	0.248035	-0.465	0.851	4.72448e-014	0.01001	0.93	0.000193827	0.91	1	0.249385	0.249385	0.375706	0.375706	0	270	994	0	2	54	0.035242	4.84567e-005	3	1	0	0
22168	6.01569	0.210549	-0.787	0.45	4.01046e-014	0.03801	0.91	0.000300023	0.78	1	0.211695	0.211695	0.346153	0.346153	0	520	995	0	2	104	0.0489081	7.50057e-005	4	5	0	0
14212	1.71003	0.0598511	-0.118	0.629	1.14002e-014	0.04901	0.88	0.00437826	0.81	2	0.0601769	0.0601769	0.162662	0.162662	0	29000	996	0	5	5800	0.36524	0.00109456	4	7	0	0
5620	5.93398	0.207689	-0.831	0.585	3.95599e-014	0.01001	0.66	0.000158684	0.24	2	0.20882	0.20882	0.303011	0.303011	0	200	997	0	5	40	0.0303315	3.9671e-005	2	3	0	0
7887	11.7385	0.410847	156	0.956	7.82566e-014	1e-005	0.44	6.29796e-005	0.59	3	0.413084	0.413084	0.504042	0.504042	1	50	998	0	1	10	0.0151658	1.57449e-005	1	1	0	0
21046	0.609035	0.0213162	-0.081	0.44	4.06024e-015	0.02001	0.38	0.745415	0.6	2	0.0214323	0.0214323	0.200692	0.200692	0	6.9e+006	999	0	1	1.38e+006	0.603403	0.186354	4	1	0	0
